time_period,time_identifier,geographic_level,country_code,country_name,itt_subject,breakdown_topic,breakdown,trainee_number,trainee_percentage
202122,Academic year,National,E92000001,England,Design & Technology,PG Fee-Funded,School Centred ITT,97,29
202122,Academic year,National,E92000001,England,Design & Technology,PG Fee-Funded,Total,282,83
202122,Academic year,National,E92000001,England,Design & Technology,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,5,1
202122,Academic year,National,E92000001,England,Design & Technology,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,14,4
202122,Academic year,National,E92000001,England,Design & Technology,PG Salaried Postgraduate Teaching Apprenticeship,Total,19,6
202122,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,Higher Education Institution,5,1
202122,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,School Centred ITT,9,3
202122,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,Total,14,4
202122,Academic year,National,E92000001,England,Design & Technology,Undergraduate Fee-Funded,Total,4,100
202122,Academic year,National,E92000001,England,Design & Technology,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202122,Academic year,National,E92000001,England,Design & Technology,Undergraduate Total,Total,4,1
202122,Academic year,National,E92000001,England,Design & Technology,Postgraduate Salaried Total,Total,56,17
202122,Academic year,National,E92000001,England,Design & Technology,Postgraduate Total,Total,338,99
202122,Academic year,National,E92000001,England,Drama,Total,Total,489,100
202122,Academic year,National,E92000001,England,Drama,PG Salaried High Potential ITT,Higher Education Institution,0,0
202122,Academic year,National,E92000001,England,Drama,PG Salaried High Potential ITT,School Centred ITT,0,0
202122,Academic year,National,E92000001,England,Drama,PG Salaried High Potential ITT,Total,0,0
202122,Academic year,National,E92000001,England,Drama,PG Fee-Funded,Higher Education Institution,316,65
202122,Academic year,National,E92000001,England,Drama,PG Fee-Funded,School Centred ITT,150,31
202122,Academic year,National,E92000001,England,Drama,PG Fee-Funded,Total,466,95
202122,Academic year,National,E92000001,England,Drama,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,1,0
202122,Academic year,National,E92000001,England,Drama,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,8,2
202122,Academic year,National,E92000001,England,Drama,PG Salaried Postgraduate Teaching Apprenticeship,Total,9,2
202122,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,Higher Education Institution,3,1
202122,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,School Centred ITT,11,2
202122,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,Total,14,3
202122,Academic year,National,E92000001,England,Drama,Undergraduate Fee-Funded,Total,0,null
202122,Academic year,National,E92000001,England,Drama,Undergraduate Teacher Degree Apprenticeship,Total,0,null
202122,Academic year,National,E92000001,England,Drama,Undergraduate Total,Total,0,0
202122,Academic year,National,E92000001,England,Drama,Postgraduate Salaried Total,Total,23,5
202122,Academic year,National,E92000001,England,Drama,Postgraduate Total,Total,489,100
202122,Academic year,National,E92000001,England,English,Total,Total,2312,100
202122,Academic year,National,E92000001,England,English,PG Salaried High Potential ITT,Higher Education Institution,0,0
202122,Academic year,National,E92000001,England,English,PG Salaried High Potential ITT,School Centred ITT,314,14
202122,Academic year,National,E92000001,England,English,PG Salaried High Potential ITT,Total,314,14
202122,Academic year,National,E92000001,England,English,PG Fee-Funded,Higher Education Institution,1314,57
202122,Academic year,National,E92000001,England,English,PG Fee-Funded,School Centred ITT,507,22
202122,Academic year,National,E92000001,England,English,PG Fee-Funded,Total,1821,80
202122,Academic year,National,E92000001,England,English,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,10,0
202122,Academic year,National,E92000001,England,English,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,80,3
202122,Academic year,National,E92000001,England,English,PG Salaried Postgraduate Teaching Apprenticeship,Total,90,4
202122,Academic year,National,E92000001,England,English,PG Salaried School Direct,Higher Education Institution,32,1
202122,Academic year,National,E92000001,England,English,PG Salaried School Direct,School Centred ITT,30,1
202122,Academic year,National,E92000001,England,English,PG Salaried School Direct,Total,62,3
202122,Academic year,National,E92000001,England,English,Undergraduate Fee-Funded,Total,25,100
202122,Academic year,National,E92000001,England,English,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202122,Academic year,National,E92000001,England,English,Undergraduate Total,Total,25,1
202122,Academic year,National,E92000001,England,English,Postgraduate Salaried Total,Total,466,20
202122,Academic year,National,E92000001,England,English,Postgraduate Total,Total,2287,99
202122,Academic year,National,E92000001,England,Geography,Total,Total,628,100
202122,Academic year,National,E92000001,England,Geography,PG Salaried High Potential ITT,Higher Education Institution,0,0
202122,Academic year,National,E92000001,England,Geography,PG Salaried High Potential ITT,School Centred ITT,101,16
202122,Academic year,National,E92000001,England,Geography,PG Salaried High Potential ITT,Total,101,16
202122,Academic year,National,E92000001,England,Geography,PG Fee-Funded,Higher Education Institution,378,60
202122,Academic year,National,E92000001,England,Geography,PG Fee-Funded,School Centred ITT,117,19
202122,Academic year,National,E92000001,England,Geography,PG Fee-Funded,Total,495,79
202122,Academic year,National,E92000001,England,Geography,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,1,0
202122,Academic year,National,E92000001,England,Geography,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,16,3
202122,Academic year,National,E92000001,England,Geography,PG Salaried Postgraduate Teaching Apprenticeship,Total,17,3
202122,Academic year,National,E92000001,England,Geography,PG Salaried School Direct,Higher Education Institution,5,1
202122,Academic year,National,E92000001,England,Geography,PG Salaried School Direct,School Centred ITT,9,1
202122,Academic year,National,E92000001,England,Geography,PG Salaried School Direct,Total,14,2
202122,Academic year,National,E92000001,England,Geography,Undergraduate Fee-Funded,Total,1,100
202122,Academic year,National,E92000001,England,Geography,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202122,Academic year,National,E92000001,England,Geography,Undergraduate Total,Total,1,0
202122,Academic year,National,E92000001,England,Geography,Postgraduate Salaried Total,Total,132,21
202122,Academic year,National,E92000001,England,Geography,Postgraduate Total,Total,627,100
202122,Academic year,National,E92000001,England,History,Total,Total,1516,100
202122,Academic year,National,E92000001,England,History,PG Salaried High Potential ITT,Higher Education Institution,0,0
202122,Academic year,National,E92000001,England,History,PG Salaried High Potential ITT,School Centred ITT,86,6
202122,Academic year,National,E92000001,England,History,PG Salaried High Potential ITT,Total,86,6
202122,Academic year,National,E92000001,England,History,PG Fee-Funded,Higher Education Institution,935,62
202122,Academic year,National,E92000001,England,History,PG Fee-Funded,School Centred ITT,451,30
202122,Academic year,National,E92000001,England,History,PG Fee-Funded,Total,1386,92
202122,Academic year,National,E92000001,England,History,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,3,0
202122,Academic year,National,E92000001,England,History,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,18,1
202122,Academic year,National,E92000001,England,History,PG Salaried Postgraduate Teaching Apprenticeship,Total,21,1
202122,Academic year,National,E92000001,England,History,PG Salaried School Direct,Higher Education Institution,5,0
202122,Academic year,National,E92000001,England,History,PG Salaried School Direct,School Centred ITT,9,1
202122,Academic year,National,E92000001,England,History,PG Salaried School Direct,Total,14,1
202122,Academic year,National,E92000001,England,History,Undergraduate Fee-Funded,Total,9,100
202122,Academic year,National,E92000001,England,History,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202122,Academic year,National,E92000001,England,History,Undergraduate Total,Total,9,1
202122,Academic year,National,E92000001,England,History,Postgraduate Salaried Total,Total,121,8
202122,Academic year,National,E92000001,England,History,Postgraduate Total,Total,1507,99
202122,Academic year,National,E92000001,England,Mathematics,Total,Total,2616,100
202122,Academic year,National,E92000001,England,Mathematics,PG Salaried High Potential ITT,Higher Education Institution,0,0
202122,Academic year,National,E92000001,England,Mathematics,PG Salaried High Potential ITT,School Centred ITT,248,10
202122,Academic year,National,E92000001,England,Mathematics,PG Salaried High Potential ITT,Total,248,10
202122,Academic year,National,E92000001,England,Mathematics,PG Fee-Funded,Higher Education Institution,1411,56
202122,Academic year,National,E92000001,England,Mathematics,PG Fee-Funded,School Centred ITT,729,29
202122,Academic year,National,E92000001,England,Mathematics,PG Fee-Funded,Total,2140,85
202122,Academic year,National,E92000001,England,Mathematics,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,1,0
202122,Academic year,National,E92000001,England,Mathematics,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,38,2
202122,Academic year,National,E92000001,England,Mathematics,PG Salaried Postgraduate Teaching Apprenticeship,Total,39,2
202122,Academic year,National,E92000001,England,Mathematics,PG Salaried School Direct,Higher Education Institution,22,1
202122,Academic year,National,E92000001,England,Mathematics,PG Salaried School Direct,School Centred ITT,80,3
202122,Academic year,National,E92000001,England,Mathematics,PG Salaried School Direct,Total,102,4
202122,Academic year,National,E92000001,England,Mathematics,Undergraduate Fee-Funded,Total,87,100
202122,Academic year,National,E92000001,England,Mathematics,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202122,Academic year,National,E92000001,England,Mathematics,Undergraduate Total,Total,87,3
202122,Academic year,National,E92000001,England,Mathematics,Postgraduate Salaried Total,Total,389,15
202122,Academic year,National,E92000001,England,Mathematics,Postgraduate Total,Total,2529,97
202122,Academic year,National,E92000001,England,Modern Foreign Languages,Total,Total,1050,100
202122,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried High Potential ITT,Higher Education Institution,0,0
202122,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried High Potential ITT,School Centred ITT,111,11
202122,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried High Potential ITT,Total,111,11
202122,Academic year,National,E92000001,England,Modern Foreign Languages,PG Fee-Funded,Higher Education Institution,653,62
202122,Academic year,National,E92000001,England,Modern Foreign Languages,PG Fee-Funded,School Centred ITT,253,24
202122,Academic year,National,E92000001,England,Modern Foreign Languages,PG Fee-Funded,Total,906,87
202122,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,2,0
202122,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,12,1
202122,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried Postgraduate Teaching Apprenticeship,Total,14,1
