time_period,time_identifier,geographic_level,country_code,country_name,inclusion_status,itt_subject,breakdown_topic,breakdown,trainee_number,trainee_percentage
201920,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Postgraduates,767,100
201920,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Undergraduates,3,0
201920,Academic year,National,E92000001,England,Original,Chemistry,Target,ITT Recruitment,1152,67
201920,Academic year,National,E92000001,England,Previously excluded,Chemistry,Entrants,Total,16,100
201920,Academic year,National,E92000001,England,Previously excluded,Chemistry,Entrants,Postgraduates,16,100
201920,Academic year,National,E92000001,England,Previously excluded,Chemistry,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,Chemistry,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Computing,Entrants,Total,477,100
201920,Academic year,National,E92000001,England,Original,Computing,Entrants,Postgraduates,471,99
201920,Academic year,National,E92000001,England,Original,Computing,Entrants,Undergraduates,6,1
201920,Academic year,National,E92000001,England,Original,Computing,Target,ITT Recruitment,631,75
201920,Academic year,National,E92000001,England,Previously excluded,Computing,Entrants,Total,4,100
201920,Academic year,National,E92000001,England,Previously excluded,Computing,Entrants,Postgraduates,4,100
201920,Academic year,National,E92000001,England,Previously excluded,Computing,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,Computing,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Total,432,100
201920,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Postgraduates,432,100
201920,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Original,Design & Technology,Target,ITT Recruitment,1022,42
201920,Academic year,National,E92000001,England,Previously excluded,Design & Technology,Entrants,Total,9,100
201920,Academic year,National,E92000001,England,Previously excluded,Design & Technology,Entrants,Postgraduates,9,100
201920,Academic year,National,E92000001,England,Previously excluded,Design & Technology,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,Design & Technology,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,English,Entrants,Total,3056,100
201920,Academic year,National,E92000001,England,Original,English,Entrants,Postgraduates,2901,95
201920,Academic year,National,E92000001,England,Original,English,Entrants,Undergraduates,155,5
201920,Academic year,National,E92000001,England,Original,English,Target,ITT Recruitment,2654,109
201920,Academic year,National,E92000001,England,Previously excluded,English,Entrants,Total,38,100
201920,Academic year,National,E92000001,England,Previously excluded,English,Entrants,Postgraduates,38,100
201920,Academic year,National,E92000001,England,Previously excluded,English,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,English,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Geography,Entrants,Total,1312,100
201920,Academic year,National,E92000001,England,Original,Geography,Entrants,Postgraduates,1312,100
201920,Academic year,National,E92000001,England,Original,Geography,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Original,Geography,Target,ITT Recruitment,1116,118
201920,Academic year,National,E92000001,England,Previously excluded,Geography,Entrants,Total,16,100
201920,Academic year,National,E92000001,England,Previously excluded,Geography,Entrants,Postgraduates,16,100
201920,Academic year,National,E92000001,England,Previously excluded,Geography,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,Geography,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,History,Entrants,Total,1458,100
201920,Academic year,National,E92000001,England,Original,History,Entrants,Postgraduates,1457,100
201920,Academic year,National,E92000001,England,Original,History,Entrants,Undergraduates,1,0
201920,Academic year,National,E92000001,England,Original,History,Target,ITT Recruitment,1273,114
201920,Academic year,National,E92000001,England,Previously excluded,History,Entrants,Total,19,100
201920,Academic year,National,E92000001,England,Previously excluded,History,Entrants,Postgraduates,19,100
201920,Academic year,National,E92000001,England,Previously excluded,History,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,History,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Total,2237,100
201920,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Postgraduates,2157,96
201920,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Undergraduates,80,4
201920,Academic year,National,E92000001,England,Original,Mathematics,Target,ITT Recruitment,3343,65
201920,Academic year,National,E92000001,England,Previously excluded,Mathematics,Entrants,Total,40,100
201920,Academic year,National,E92000001,England,Previously excluded,Mathematics,Entrants,Postgraduates,40,100
201920,Academic year,National,E92000001,England,Previously excluded,Mathematics,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,Mathematics,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Total,1480,100
201920,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Postgraduates,1455,98
201920,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Undergraduates,25,2
201920,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Target,ITT Recruitment,2269,64
201920,Academic year,National,E92000001,England,Previously excluded,Modern Foreign Languages,Entrants,Total,44,100
201920,Academic year,National,E92000001,England,Previously excluded,Modern Foreign Languages,Entrants,Postgraduates,44,100
201920,Academic year,National,E92000001,England,Previously excluded,Modern Foreign Languages,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,Modern Foreign Languages,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Music,Entrants,Total,312,100
201920,Academic year,National,E92000001,England,Original,Music,Entrants,Postgraduates,312,100
201920,Academic year,National,E92000001,England,Original,Music,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Original,Music,Target,ITT Recruitment,392,80
201920,Academic year,National,E92000001,England,Previously excluded,Music,Entrants,Total,17,100
201920,Academic year,National,E92000001,England,Previously excluded,Music,Entrants,Postgraduates,17,100
201920,Academic year,National,E92000001,England,Previously excluded,Music,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,Music,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Other,Entrants,Total,572,100
201920,Academic year,National,E92000001,England,Original,Other,Entrants,Postgraduates,570,100
201920,Academic year,National,E92000001,England,Original,Other,Entrants,Undergraduates,2,0
201920,Academic year,National,E92000001,England,Original,Other,Target,ITT Recruitment,1015,56
201920,Academic year,National,E92000001,England,Previously excluded,Other,Entrants,Total,20,100
201920,Academic year,National,E92000001,England,Previously excluded,Other,Entrants,Postgraduates,20,100
201920,Academic year,National,E92000001,England,Previously excluded,Other,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,Other,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Total,1350,100
201920,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Postgraduates,1276,95
201920,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Undergraduates,74,5
201920,Academic year,National,E92000001,England,Original,Physical Education,Target,ITT Recruitment,1222,104
201920,Academic year,National,E92000001,England,Previously excluded,Physical Education,Entrants,Total,96,100
201920,Academic year,National,E92000001,England,Previously excluded,Physical Education,Entrants,Postgraduates,96,100
201920,Academic year,National,E92000001,England,Previously excluded,Physical Education,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,Physical Education,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Physics,Entrants,Total,526,100
201920,Academic year,National,E92000001,England,Original,Physics,Entrants,Postgraduates,524,100
201920,Academic year,National,E92000001,England,Original,Physics,Entrants,Undergraduates,2,0
201920,Academic year,National,E92000001,England,Original,Physics,Target,ITT Recruitment,1265,41
201920,Academic year,National,E92000001,England,Previously excluded,Physics,Entrants,Total,27,100
201920,Academic year,National,E92000001,England,Previously excluded,Physics,Entrants,Postgraduates,27,100
201920,Academic year,National,E92000001,England,Previously excluded,Physics,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,Physics,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Total,503,100
201920,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Postgraduates,494,98
201920,Academic year,National,E92000001,England,Original,Religious Education,Entrants,Undergraduates,9,2
201920,Academic year,National,E92000001,England,Original,Religious Education,Target,ITT Recruitment,525,94
201920,Academic year,National,E92000001,England,Previously excluded,Religious Education,Entrants,Total,14,100
201920,Academic year,National,E92000001,England,Previously excluded,Religious Education,Entrants,Postgraduates,14,100
201920,Academic year,National,E92000001,England,Previously excluded,Religious Education,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,Religious Education,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Primary,Entrants,Total,16608,100
201920,Academic year,National,E92000001,England,Original,Primary,Entrants,Postgraduates,12092,73
201920,Academic year,National,E92000001,England,Original,Primary,Entrants,Undergraduates,4516,27
201920,Academic year,National,E92000001,England,Original,Primary,Target,ITT Recruitment,13003,93
201920,Academic year,National,E92000001,England,Previously excluded,Primary,Entrants,Total,284,100
201920,Academic year,National,E92000001,England,Previously excluded,Primary,Entrants,Postgraduates,272,96
201920,Academic year,National,E92000001,England,Previously excluded,Primary,Entrants,Undergraduates,12,4
201920,Academic year,National,E92000001,England,Previously excluded,Primary,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Secondary,Entrants,Total,17026,100
201920,Academic year,National,E92000001,England,Original,Secondary,Entrants,Postgraduates,16660,98
201920,Academic year,National,E92000001,England,Original,Secondary,Entrants,Undergraduates,366,2
201920,Academic year,National,E92000001,England,Original,Secondary,Target,ITT Recruitment,20087,83
201920,Academic year,National,E92000001,England,Previously excluded,Secondary,Entrants,Total,396,100
201920,Academic year,National,E92000001,England,Previously excluded,Secondary,Entrants,Postgraduates,396,100
201920,Academic year,National,E92000001,England,Previously excluded,Secondary,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,Secondary,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Total Science,Entrants,Total,3239,100
201920,Academic year,National,E92000001,England,Original,Total Science,Entrants,Postgraduates,3225,100
201920,Academic year,National,E92000001,England,Original,Total Science,Entrants,Undergraduates,14,0
201920,Academic year,National,E92000001,England,Original,Total Science,Target,ITT Recruitment,3609,89
201920,Academic year,National,E92000001,England,Previously excluded,Total Science,Entrants,Total,55,100
201920,Academic year,National,E92000001,England,Previously excluded,Total Science,Entrants,Postgraduates,55,100
201920,Academic year,National,E92000001,England,Previously excluded,Total Science,Entrants,Undergraduates,0,0
201920,Academic year,National,E92000001,England,Previously excluded,Total Science,Target,ITT Recruitment,z,z
201920,Academic year,National,E92000001,England,Original,Total,Entrants,Total,33634,100
201920,Academic year,National,E92000001,England,Original,Total,Entrants,Postgraduates,28752,85
201920,Academic year,National,E92000001,England,Original,Total,Entrants,Undergraduates,4882,15
201920,Academic year,National,E92000001,England,Original,Total,Target,ITT Recruitment,33090,87
201920,Academic year,National,E92000001,England,Previously excluded,Total,Entrants,Total,680,100
201920,Academic year,National,E92000001,England,Previously excluded,Total,Entrants,Postgraduates,668,98
201920,Academic year,National,E92000001,England,Previously excluded,Total,Entrants,Undergraduates,12,2
201920,Academic year,National,E92000001,England,Previously excluded,Total,Target,ITT Recruitment,z,z
202021,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Total,889,100
202021,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Postgraduates,889,100
202021,Academic year,National,E92000001,England,Original,Art & Design,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Original,Art & Design,Target,ITT Recruitment,681,131
202021,Academic year,National,E92000001,England,Previously excluded,Art & Design,Entrants,Total,26,100
202021,Academic year,National,E92000001,England,Previously excluded,Art & Design,Entrants,Postgraduates,26,100
202021,Academic year,National,E92000001,England,Previously excluded,Art & Design,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Previously excluded,Art & Design,Target,ITT Recruitment,z,z
202021,Academic year,National,E92000001,England,Original,Biology,Entrants,Total,2090,100
202021,Academic year,National,E92000001,England,Original,Biology,Entrants,Postgraduates,2021,97
202021,Academic year,National,E92000001,England,Original,Biology,Entrants,Undergraduates,69,3
202021,Academic year,National,E92000001,England,Original,Biology,Target,ITT Recruitment,1116,181
202021,Academic year,National,E92000001,England,Previously excluded,Biology,Entrants,Total,86,100
202021,Academic year,National,E92000001,England,Previously excluded,Biology,Entrants,Postgraduates,86,100
202021,Academic year,National,E92000001,England,Previously excluded,Biology,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Previously excluded,Biology,Target,ITT Recruitment,z,z
202021,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Total,383,100
202021,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Postgraduates,383,100
202021,Academic year,National,E92000001,England,Original,Business Studies,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Original,Business Studies,Target,ITT Recruitment,397,96
202021,Academic year,National,E92000001,England,Previously excluded,Business Studies,Entrants,Total,19,100
202021,Academic year,National,E92000001,England,Previously excluded,Business Studies,Entrants,Postgraduates,19,100
202021,Academic year,National,E92000001,England,Previously excluded,Business Studies,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Previously excluded,Business Studies,Target,ITT Recruitment,z,z
202021,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Total,854,100
202021,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Postgraduates,848,99
202021,Academic year,National,E92000001,England,Original,Chemistry,Entrants,Undergraduates,6,1
202021,Academic year,National,E92000001,England,Original,Chemistry,Target,ITT Recruitment,1144,74
202021,Academic year,National,E92000001,England,Previously excluded,Chemistry,Entrants,Total,37,100
202021,Academic year,National,E92000001,England,Previously excluded,Chemistry,Entrants,Postgraduates,37,100
202021,Academic year,National,E92000001,England,Previously excluded,Chemistry,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Previously excluded,Chemistry,Target,ITT Recruitment,z,z
202021,Academic year,National,E92000001,England,Original,Computing,Entrants,Total,600,100
202021,Academic year,National,E92000001,England,Original,Computing,Entrants,Postgraduates,592,99
202021,Academic year,National,E92000001,England,Original,Computing,Entrants,Undergraduates,8,1
202021,Academic year,National,E92000001,England,Original,Computing,Target,ITT Recruitment,621,95
202021,Academic year,National,E92000001,England,Previously excluded,Computing,Entrants,Total,9,100
202021,Academic year,National,E92000001,England,Previously excluded,Computing,Entrants,Postgraduates,9,100
202021,Academic year,National,E92000001,England,Previously excluded,Computing,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Previously excluded,Computing,Target,ITT Recruitment,z,z
202021,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Total,654,100
202021,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Postgraduates,654,100
202021,Academic year,National,E92000001,England,Original,Design & Technology,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Original,Design & Technology,Target,ITT Recruitment,919,71
202021,Academic year,National,E92000001,England,Previously excluded,Design & Technology,Entrants,Total,24,100
202021,Academic year,National,E92000001,England,Previously excluded,Design & Technology,Entrants,Postgraduates,24,100
202021,Academic year,National,E92000001,England,Previously excluded,Design & Technology,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Previously excluded,Design & Technology,Target,ITT Recruitment,z,z
202021,Academic year,National,E92000001,England,Original,English,Entrants,Total,3301,100
202021,Academic year,National,E92000001,England,Original,English,Entrants,Postgraduates,3081,93
202021,Academic year,National,E92000001,England,Original,English,Entrants,Undergraduates,220,7
202021,Academic year,National,E92000001,England,Original,English,Target,ITT Recruitment,2544,121
202021,Academic year,National,E92000001,England,Previously excluded,English,Entrants,Total,96,100
202021,Academic year,National,E92000001,England,Previously excluded,English,Entrants,Postgraduates,96,100
202021,Academic year,National,E92000001,England,Previously excluded,English,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Previously excluded,English,Target,ITT Recruitment,z,z
202021,Academic year,National,E92000001,England,Original,Geography,Entrants,Total,1186,100
202021,Academic year,National,E92000001,England,Original,Geography,Entrants,Postgraduates,1183,100
202021,Academic year,National,E92000001,England,Original,Geography,Entrants,Undergraduates,3,0
202021,Academic year,National,E92000001,England,Original,Geography,Target,ITT Recruitment,929,127
202021,Academic year,National,E92000001,England,Previously excluded,Geography,Entrants,Total,20,100
202021,Academic year,National,E92000001,England,Previously excluded,Geography,Entrants,Postgraduates,20,100
202021,Academic year,National,E92000001,England,Previously excluded,Geography,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Previously excluded,Geography,Target,ITT Recruitment,z,z
202021,Academic year,National,E92000001,England,Original,History,Entrants,Total,1646,100
202021,Academic year,National,E92000001,England,Original,History,Entrants,Postgraduates,1644,100
202021,Academic year,National,E92000001,England,Original,History,Entrants,Undergraduates,2,0
202021,Academic year,National,E92000001,England,Original,History,Target,ITT Recruitment,982,167
202021,Academic year,National,E92000001,England,Previously excluded,History,Entrants,Total,24,100
202021,Academic year,National,E92000001,England,Previously excluded,History,Entrants,Postgraduates,24,100
202021,Academic year,National,E92000001,England,Previously excluded,History,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Previously excluded,History,Target,ITT Recruitment,z,z
202021,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Total,2982,100
202021,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Postgraduates,2744,92
202021,Academic year,National,E92000001,England,Original,Mathematics,Entrants,Undergraduates,238,8
202021,Academic year,National,E92000001,England,Original,Mathematics,Target,ITT Recruitment,3307,83
202021,Academic year,National,E92000001,England,Previously excluded,Mathematics,Entrants,Total,79,100
202021,Academic year,National,E92000001,England,Previously excluded,Mathematics,Entrants,Postgraduates,79,100
202021,Academic year,National,E92000001,England,Previously excluded,Mathematics,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Previously excluded,Mathematics,Target,ITT Recruitment,z,z
202021,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Total,1683,100
202021,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Postgraduates,1669,99
202021,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Entrants,Undergraduates,14,1
202021,Academic year,National,E92000001,England,Original,Modern Foreign Languages,Target,ITT Recruitment,2361,71
202021,Academic year,National,E92000001,England,Previously excluded,Modern Foreign Languages,Entrants,Total,55,100
202021,Academic year,National,E92000001,England,Previously excluded,Modern Foreign Languages,Entrants,Postgraduates,55,100
202021,Academic year,National,E92000001,England,Previously excluded,Modern Foreign Languages,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Previously excluded,Modern Foreign Languages,Target,ITT Recruitment,z,z
202021,Academic year,National,E92000001,England,Original,Music,Entrants,Total,467,100
202021,Academic year,National,E92000001,England,Original,Music,Entrants,Postgraduates,467,100
202021,Academic year,National,E92000001,England,Original,Music,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Original,Music,Target,ITT Recruitment,385,121
202021,Academic year,National,E92000001,England,Previously excluded,Music,Entrants,Total,11,100
202021,Academic year,National,E92000001,England,Previously excluded,Music,Entrants,Postgraduates,11,100
202021,Academic year,National,E92000001,England,Previously excluded,Music,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Previously excluded,Music,Target,ITT Recruitment,z,z
202021,Academic year,National,E92000001,England,Original,Other,Entrants,Total,849,100
202021,Academic year,National,E92000001,England,Original,Other,Entrants,Postgraduates,844,99
202021,Academic year,National,E92000001,England,Original,Other,Entrants,Undergraduates,5,1
202021,Academic year,National,E92000001,England,Original,Other,Target,ITT Recruitment,1053,80
202021,Academic year,National,E92000001,England,Previously excluded,Other,Entrants,Total,27,100
202021,Academic year,National,E92000001,England,Previously excluded,Other,Entrants,Postgraduates,27,100
202021,Academic year,National,E92000001,England,Previously excluded,Other,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Previously excluded,Other,Target,ITT Recruitment,z,z
202021,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Total,1670,100
202021,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Postgraduates,1527,91
202021,Academic year,National,E92000001,England,Original,Physical Education,Entrants,Undergraduates,143,9
202021,Academic year,National,E92000001,England,Original,Physical Education,Target,ITT Recruitment,1200,127
202021,Academic year,National,E92000001,England,Previously excluded,Physical Education,Entrants,Total,122,100
202021,Academic year,National,E92000001,England,Previously excluded,Physical Education,Entrants,Postgraduates,122,100
202021,Academic year,National,E92000001,England,Previously excluded,Physical Education,Entrants,Undergraduates,0,0
202021,Academic year,National,E92000001,England,Previously excluded,Physical Education,Target,ITT Recruitment,z,z
202021,Academic year,National,E92000001,England,Original,Physics,Entrants,Total,506,100
202021,Academic year,National,E92000001,England,Original,Physics,Entrants,Postgraduates,503,99
