time_period,time_identifier,geographic_level,country_code,country_name,itt_subject,sex,age_grouping,ethnicity_major,nationality_group,num_candidates,num_accepted,perc_accepted_candidates_with_characteristic,in_cycle_accepted_candidates,in_cycle_acceptance_rate
202223,Academic year,National,E92000001,England,Music,Total,Total,Total,UK and Irish national,414,240,90,281,68
202223,Academic year,National,E92000001,England,Music,Total,Total,Unknown,Total,15,6,2,x,x
202223,Academic year,National,E92000001,England,Music,Total,Total,White,Total,385,226,85,263,68
202223,Academic year,National,E92000001,England,Music,Total,Under 25,Total,Total,236,149,56,175,74
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Female,Total,Total,Total,9047,5004,65,6031,67
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Male,Total,Total,Total,5350,2673,35,3152,59
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Other sex,Total,Total,Total,2,1,0,x,x
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,25 to 29,Total,Total,3406,1876,24,2206,65
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,30 to 34,Total,Total,1441,609,8,764,53
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,35 to 39,Total,Total,951,335,4,421,44
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,40 to 44,Total,Total,737,271,3,364,49
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,45 to 49,Total,Total,535,199,3,252,47
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,50 to 54,Total,Total,345,119,2,157,46
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,55 and over,Total,Total,229,61,1,78,34
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Asian / Asian British,Total,1589,711,9,866,54
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Black / African / Caribbean / Black British,Total,1448,320,4,424,29
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Mixed / Multiple ethnic groups,Total,597,301,4,370,62
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Other ethnic group,Total,374,161,2,197,53
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Total,EEA national,876,409,5,513,59
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Total,Other nationality,1412,233,3,333,24
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Total,Total,14568,7758,100,9285,64
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Total,UK and Irish national,12278,7116,92,8439,69
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Total,Unknown,2,0,0,x,x
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Unknown,Total,372,161,2,207,56
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,White,Total,10182,6103,79,7219,71
202223,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Under 25,Total,Total,6922,4288,55,5043,73
202223,Academic year,National,E92000001,England,Others,Female,Total,Total,Total,825,316,82,407,49
202223,Academic year,National,E92000001,England,Others,Male,Total,Total,Total,254,67,17,87,34
202223,Academic year,National,E92000001,England,Others,Other sex,Total,Total,Total,1,1,0,x,x
202223,Academic year,National,E92000001,England,Others,Total,25 to 29,Total,Total,223,84,22,108,48
202223,Academic year,National,E92000001,England,Others,Total,30 to 34,Total,Total,95,14,4,18,19
202223,Academic year,National,E92000001,England,Others,Total,35 to 39,Total,Total,76,19,5,22,29
202223,Academic year,National,E92000001,England,Others,Total,40 to 44,Total,Total,47,6,2,8,17
202223,Academic year,National,E92000001,England,Others,Total,45 to 49,Total,Total,38,3,1,5,13
202223,Academic year,National,E92000001,England,Others,Total,50 to 54,Total,Total,25,2,1,x,x
202223,Academic year,National,E92000001,England,Others,Total,55 and over,Total,Total,14,1,0,x,x
202223,Academic year,National,E92000001,England,Others,Total,Total,Asian / Asian British,Total,216,76,20,96,44
202223,Academic year,National,E92000001,England,Others,Total,Total,Black / African / Caribbean / Black British,Total,205,37,10,48,23
202223,Academic year,National,E92000001,England,Others,Total,Total,Mixed / Multiple ethnic groups,Total,47,16,4,22,47
202223,Academic year,National,E92000001,England,Others,Total,Total,Other ethnic group,Total,33,13,3,15,45
202223,Academic year,National,E92000001,England,Others,Total,Total,Total,EEA national,45,14,4,15,33
202223,Academic year,National,E92000001,England,Others,Total,Total,Total,Other nationality,145,6,2,6,4
202223,Academic year,National,E92000001,England,Others,Total,Total,Total,Total,1093,387,100,498,46
202223,Academic year,National,E92000001,England,Others,Total,Total,Total,UK and Irish national,903,367,95,477,53
202223,Academic year,National,E92000001,England,Others,Total,Total,Unknown,Total,37,8,2,9,24
202223,Academic year,National,E92000001,England,Others,Total,Total,White,Total,555,237,61,308,55
202223,Academic year,National,E92000001,England,Others,Total,Under 25,Total,Total,575,258,67,333,58
202223,Academic year,National,E92000001,England,Physical Education,Female,Total,Total,Total,1109,656,45,749,68
202223,Academic year,National,E92000001,England,Physical Education,Male,Total,Total,Total,1578,813,55,924,59
202223,Academic year,National,E92000001,England,Physical Education,Other sex,Total,Total,Total,0,0,0,0,0
202223,Academic year,National,E92000001,England,Physical Education,Total,25 to 29,Total,Total,643,342,23,382,59
202223,Academic year,National,E92000001,England,Physical Education,Total,30 to 34,Total,Total,168,67,5,80,48
202223,Academic year,National,E92000001,England,Physical Education,Total,35 to 39,Total,Total,93,23,2,28,30
202223,Academic year,National,E92000001,England,Physical Education,Total,40 to 44,Total,Total,47,12,1,14,30
202223,Academic year,National,E92000001,England,Physical Education,Total,45 to 49,Total,Total,18,2,0,x,x
202223,Academic year,National,E92000001,England,Physical Education,Total,50 to 54,Total,Total,3,1,0,x,x
202223,Academic year,National,E92000001,England,Physical Education,Total,55 and over,Total,Total,3,0,0,x,x
202223,Academic year,National,E92000001,England,Physical Education,Total,Total,Asian / Asian British,Total,146,61,4,71,49
202223,Academic year,National,E92000001,England,Physical Education,Total,Total,Black / African / Caribbean / Black British,Total,212,57,4,70,33
202223,Academic year,National,E92000001,England,Physical Education,Total,Total,Mixed / Multiple ethnic groups,Total,102,56,4,63,62
202223,Academic year,National,E92000001,England,Physical Education,Total,Total,Other ethnic group,Total,29,7,0,x,x
202223,Academic year,National,E92000001,England,Physical Education,Total,Total,Total,EEA national,48,18,1,22,46
202223,Academic year,National,E92000001,England,Physical Education,Total,Total,Total,Other nationality,107,12,1,16,15
202223,Academic year,National,E92000001,England,Physical Education,Total,Total,Total,Total,2699,1472,100,1678,62
202223,Academic year,National,E92000001,England,Physical Education,Total,Total,Total,UK and Irish national,2544,1442,98,1640,64
202223,Academic year,National,E92000001,England,Physical Education,Total,Total,Unknown,Total,26,10,1,x,x
202223,Academic year,National,E92000001,England,Physical Education,Total,Total,White,Total,2184,1281,87,1453,67
202223,Academic year,National,E92000001,England,Physical Education,Total,Under 25,Total,Total,1724,1025,70,1169,68
202223,Academic year,National,E92000001,England,Physics,Female,Total,Total,Total,331,127,30,154,47
202223,Academic year,National,E92000001,England,Physics,Male,Total,Total,Total,761,300,70,359,47
202223,Academic year,National,E92000001,England,Physics,Other sex,Total,Total,Total,0,0,0,0,0
202223,Academic year,National,E92000001,England,Physics,Total,25 to 29,Total,Total,248,112,26,125,50
202223,Academic year,National,E92000001,England,Physics,Total,30 to 34,Total,Total,175,48,11,63,36
202223,Academic year,National,E92000001,England,Physics,Total,35 to 39,Total,Total,140,35,8,46,33
202223,Academic year,National,E92000001,England,Physics,Total,40 to 44,Total,Total,120,31,7,39,32
202223,Academic year,National,E92000001,England,Physics,Total,45 to 49,Total,Total,56,17,4,21,38
202223,Academic year,National,E92000001,England,Physics,Total,50 to 54,Total,Total,49,8,2,13,27
202223,Academic year,National,E92000001,England,Physics,Total,55 and over,Total,Total,36,6,1,8,22
202223,Academic year,National,E92000001,England,Physics,Total,Total,Asian / Asian British,Total,255,65,15,90,35
202223,Academic year,National,E92000001,England,Physics,Total,Total,Black / African / Caribbean / Black British,Total,237,20,5,31,13
202223,Academic year,National,E92000001,England,Physics,Total,Total,Mixed / Multiple ethnic groups,Total,27,14,3,x,x
202223,Academic year,National,E92000001,England,Physics,Total,Total,Other ethnic group,Total,34,8,2,11,32
202223,Academic year,National,E92000001,England,Physics,Total,Total,Total,EEA national,52,19,4,27,52
202223,Academic year,National,E92000001,England,Physics,Total,Total,Total,Other nationality,417,55,13,82,20
202223,Academic year,National,E92000001,England,Physics,Total,Total,Total,Total,1119,437,100,525,47
202223,Academic year,National,E92000001,England,Physics,Total,Total,Total,UK and Irish national,649,363,83,416,64
202223,Academic year,National,E92000001,England,Physics,Total,Total,Total,Unknown,1,0,0,x,x
202223,Academic year,National,E92000001,England,Physics,Total,Total,Unknown,Total,44,15,3,19,43
202223,Academic year,National,E92000001,England,Physics,Total,Total,White,Total,520,315,72,359,69
202223,Academic year,National,E92000001,England,Physics,Total,Under 25,Total,Total,294,180,41,210,71
202223,Academic year,National,E92000001,England,Primary,Female,Total,Total,Total,15244,9414,85,11132,73
202223,Academic year,National,E92000001,England,Primary,Male,Total,Total,Total,3211,1719,15,2028,63
202223,Academic year,National,E92000001,England,Primary,Other sex,Total,Total,Total,0,0,0,0,0
202223,Academic year,National,E92000001,England,Primary,Total,25 to 29,Total,Total,4386,2729,24,3173,72
202223,Academic year,National,E92000001,England,Primary,Total,30 to 34,Total,Total,2325,1181,11,1432,62
202223,Academic year,National,E92000001,England,Primary,Total,35 to 39,Total,Total,1685,812,7,1000,59
202223,Academic year,National,E92000001,England,Primary,Total,40 to 44,Total,Total,1308,620,6,781,60
202223,Academic year,National,E92000001,England,Primary,Total,45 to 49,Total,Total,736,374,3,461,63
202223,Academic year,National,E92000001,England,Primary,Total,50 to 54,Total,Total,320,152,1,182,57
202223,Academic year,National,E92000001,England,Primary,Total,55 and over,Total,Total,147,56,1,71,48
202223,Academic year,National,E92000001,England,Primary,Total,Total,Asian / Asian British,Total,2676,1337,12,1628,61
202223,Academic year,National,E92000001,England,Primary,Total,Total,Black / African / Caribbean / Black British,Total,1842,559,5,731,40
202223,Academic year,National,E92000001,England,Primary,Total,Total,Mixed / Multiple ethnic groups,Total,599,352,3,438,73
202223,Academic year,National,E92000001,England,Primary,Total,Total,Other ethnic group,Total,364,168,2,210,58
202223,Academic year,National,E92000001,England,Primary,Total,Total,Total,EEA national,565,263,2,320,57
202223,Academic year,National,E92000001,England,Primary,Total,Total,Total,Other nationality,1772,294,3,428,24
202223,Academic year,National,E92000001,England,Primary,Total,Total,Total,Total,18561,11189,100,13225,71
202223,Academic year,National,E92000001,England,Primary,Total,Total,Total,UK and Irish national,16220,10632,95,12476,77
202223,Academic year,National,E92000001,England,Primary,Total,Total,Total,Unknown,4,0,0,x,x
202223,Academic year,National,E92000001,England,Primary,Total,Total,Unknown,Total,392,193,2,246,63
202223,Academic year,National,E92000001,England,Primary,Total,Total,White,Total,12681,8579,77,9970,79
202223,Academic year,National,E92000001,England,Primary,Total,Under 25,Total,Total,7650,5265,47,6124,80
202223,Academic year,National,E92000001,England,Religious Education,Female,Total,Total,Total,485,207,68,246,51
202223,Academic year,National,E92000001,England,Religious Education,Male,Total,Total,Total,280,99,32,118,42
202223,Academic year,National,E92000001,England,Religious Education,Other sex,Total,Total,Total,1,0,0,x,x
202223,Academic year,National,E92000001,England,Religious Education,Total,25 to 29,Total,Total,137,53,17,64,47
202223,Academic year,National,E92000001,England,Religious Education,Total,30 to 34,Total,Total,65,18,6,20,31
202223,Academic year,National,E92000001,England,Religious Education,Total,35 to 39,Total,Total,69,15,5,19,28
202223,Academic year,National,E92000001,England,Religious Education,Total,40 to 44,Total,Total,37,7,2,11,30
202223,Academic year,National,E92000001,England,Religious Education,Total,45 to 49,Total,Total,43,8,3,10,23
202223,Academic year,National,E92000001,England,Religious Education,Total,50 to 54,Total,Total,22,5,2,x,x
202223,Academic year,National,E92000001,England,Religious Education,Total,55 and over,Total,Total,30,5,2,6,20
202223,Academic year,National,E92000001,England,Religious Education,Total,Total,Asian / Asian British,Total,149,50,16,64,43
202223,Academic year,National,E92000001,England,Religious Education,Total,Total,Black / African / Caribbean / Black British,Total,154,18,6,21,14
202223,Academic year,National,E92000001,England,Religious Education,Total,Total,Mixed / Multiple ethnic groups,Total,32,15,5,19,59
